#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.391950E+01 0.890000E+02 0.943398E+01
  0.392850E+01 0.930000E+02 0.964365E+01
  0.393750E+01 0.900000E+02 0.948683E+01
  0.394650E+01 0.780000E+02 0.883176E+01
  0.395550E+01 0.860000E+02 0.927362E+01
  0.396450E+01 0.970000E+02 0.984886E+01
  0.397350E+01 0.860000E+02 0.927362E+01
  0.398250E+01 0.102000E+03 0.100995E+02
  0.399150E+01 0.970000E+02 0.984886E+01
  0.400050E+01 0.920000E+02 0.959166E+01
  0.400950E+01 0.106000E+03 0.102956E+02
  0.401850E+01 0.145000E+03 0.120416E+02
  0.402750E+01 0.205000E+03 0.143178E+02
  0.403650E+01 0.300000E+03 0.173205E+02
  0.404550E+01 0.506000E+03 0.224944E+02
  0.405450E+01 0.704000E+03 0.265330E+02
  0.406350E+01 0.968000E+03 0.311127E+02
  0.407250E+01 0.109800E+04 0.331361E+02
  0.408150E+01 0.127100E+04 0.356511E+02
  0.409050E+01 0.120500E+04 0.347131E+02
  0.409950E+01 0.111800E+04 0.334365E+02
  0.410850E+01 0.884000E+03 0.297321E+02
  0.411750E+01 0.635000E+03 0.251992E+02
  0.412650E+01 0.467000E+03 0.216102E+02
  0.413550E+01 0.329000E+03 0.181384E+02
  0.414450E+01 0.278000E+03 0.166733E+02
  0.415350E+01 0.258000E+03 0.160624E+02
  0.416250E+01 0.254000E+03 0.159374E+02
  0.417150E+01 0.258000E+03 0.160624E+02
  0.418050E+01 0.322000E+03 0.179444E+02
  0.418950E+01 0.346000E+03 0.186011E+02
  0.419850E+01 0.580000E+03 0.240832E+02
  0.420750E+01 0.963000E+03 0.310322E+02
  0.421650E+01 0.169800E+04 0.412068E+02
  0.422550E+01 0.308300E+04 0.555248E+02
  0.423450E+01 0.533800E+04 0.730616E+02
  0.424350E+01 0.832600E+04 0.912469E+02
  0.425250E+01 0.119230E+05 0.109192E+03
  0.426150E+01 0.153680E+05 0.123968E+03
  0.427050E+01 0.178180E+05 0.133484E+03
  0.427950E+01 0.184230E+05 0.135731E+03
  0.428850E+01 0.168900E+05 0.129962E+03
  0.429750E+01 0.141200E+05 0.118828E+03
  0.430650E+01 0.104200E+05 0.102078E+03
  0.431550E+01 0.686100E+04 0.828312E+02
  0.432450E+01 0.397000E+04 0.630079E+02
  0.433350E+01 0.204100E+04 0.451774E+02
  0.434250E+01 0.905000E+03 0.300832E+02
  0.435150E+01 0.432000E+03 0.207846E+02
  0.436050E+01 0.201000E+03 0.141774E+02
  0.436950E+01 0.102000E+03 0.100995E+02
  0.437850E+01 0.940000E+02 0.969536E+01
  0.438750E+01 0.670000E+02 0.818535E+01
  0.439650E+01 0.850000E+02 0.921954E+01
  0.440550E+01 0.620000E+02 0.787401E+01
  0.441450E+01 0.650000E+02 0.806226E+01
  0.442350E+01 0.590000E+02 0.768115E+01
  0.443250E+01 0.790000E+02 0.888819E+01
  0.444150E+01 0.670000E+02 0.818535E+01
  0.445050E+01 0.550000E+02 0.741620E+01
  0.445950E+01 0.600000E+02 0.774597E+01
  0.446850E+01 0.580000E+02 0.761577E+01
  0.447750E+01 0.590000E+02 0.768115E+01
  0.448650E+01 0.650000E+02 0.806226E+01
  0.449550E+01 0.640000E+02 0.800000E+01
  0.450450E+01 0.710000E+02 0.842615E+01
  0.451350E+01 0.750000E+02 0.866025E+01
  0.452250E+01 0.690000E+02 0.830662E+01
  0.453150E+01 0.760000E+02 0.871780E+01
  0.454050E+01 0.820000E+02 0.905539E+01
  0.454950E+01 0.870000E+02 0.932738E+01
  0.455850E+01 0.100000E+03 0.100000E+02
  0.456750E+01 0.940000E+02 0.969536E+01
  0.457650E+01 0.890000E+02 0.943398E+01
  0.458550E+01 0.133000E+03 0.115326E+02
  0.459450E+01 0.140000E+03 0.118322E+02
  0.460350E+01 0.133000E+03 0.115326E+02
  0.461250E+01 0.145000E+03 0.120416E+02
  0.462150E+01 0.122000E+03 0.110454E+02
  0.463050E+01 0.130000E+03 0.114018E+02
  0.463950E+01 0.109000E+03 0.104403E+02
  0.464850E+01 0.102000E+03 0.100995E+02
  0.465750E+01 0.126000E+03 0.112250E+02
  0.466650E+01 0.121000E+03 0.110000E+02
  0.467550E+01 0.114000E+03 0.106771E+02
  0.468450E+01 0.157000E+03 0.125300E+02
  0.469350E+01 0.158000E+03 0.125698E+02
  0.470250E+01 0.184000E+03 0.135647E+02
  0.471150E+01 0.240000E+03 0.154919E+02
  0.472050E+01 0.288000E+03 0.169706E+02
  0.472950E+01 0.356000E+03 0.188680E+02
  0.473850E+01 0.498000E+03 0.223159E+02
  0.474750E+01 0.667000E+03 0.258263E+02
  0.475650E+01 0.833000E+03 0.288617E+02
  0.476550E+01 0.124600E+04 0.352987E+02
  0.477450E+01 0.179600E+04 0.423792E+02
  0.478350E+01 0.266300E+04 0.516043E+02
  0.479250E+01 0.355600E+04 0.596322E+02
  0.480150E+01 0.453700E+04 0.673573E+02
  0.481050E+01 0.532200E+04 0.729520E+02
  0.481950E+01 0.575400E+04 0.758551E+02
  0.482850E+01 0.545100E+04 0.738309E+02
  0.483750E+01 0.459300E+04 0.677717E+02
  0.484650E+01 0.362600E+04 0.602163E+02
  0.485550E+01 0.250000E+04 0.500000E+02
  0.486450E+01 0.162900E+04 0.403609E+02
  0.487350E+01 0.861000E+03 0.293428E+02
  0.488250E+01 0.490000E+03 0.221359E+02
